dayofweek,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
4,10,1,0,1,1,7.38,7.575,43,22.0028,52
4,11,1,0,1,1,7.38,6.82,43,30.0026,64
4,12,1,0,1,1,8.2,9.09,40,23.9994,69
4,13,1,0,1,1,8.2,8.335,40,27.9993,51
4,14,1,0,1,1,9.02,9.85,37,26.0027,47
4,15,1,0,1,1,9.02,9.85,37,22.0028,60
4,16,1,0,1,1,9.02,10.605,37,16.9979,78
4,17,1,0,1,1,8.2,9.85,40,12.998,175
4,18,1,0,1,1,8.2,10.605,40,11.0014,147
4,19,1,0,1,1,8.2,12.88,40,0,96
4,20,1,0,1,1,8.2,11.365,47,6.0032,109
4,21,1,0,1,1,7.38,10.605,55,7.0015,54
4,22,1,0,1,1,7.38,10.605,51,6.0032,41
4,23,1,0,1,1,8.2,11.365,47,7.0015,38
5,0,1,0,1,2,8.2,12.88,44,0,13
5,1,1,0,1,2,6.56,11.365,59,0,7
5,2,1,0,1,2,5.74,8.335,63,7.0015,1
5,3,1,0,1,2,5.74,8.335,63,7.0015,1
5,5,1,0,1,2,5.74,7.575,63,8.9981,7
5,6,1,0,1,2,6.56,11.365,55,0,28
5,7,1,0,1,1,5.74,10.605,59,0,87
5,8,1,0,1,1,5.74,7.575,74,8.9981,220
5,9,1,0,1,2,6.56,9.09,80,8.9981,127
5,10,1,0,1,2,8.2,10.605,51,8.9981,51
5,11,1,0,1,1,9.02,11.365,51,11.0014,64
5,12,1,0,1,2,9.84,12.12,48,11.0014,86
5,13,1,0,1,2,10.66,12.88,50,15.0013,82
5,14,1,0,1,2,11.48,13.635,45,11.0014,91
5,15,1,0,1,2,11.48,13.635,48,16.9979,90
5,16,1,0,1,2,12.3,14.395,42,15.0013,99
5,17,1,0,1,2,10.66,13.635,56,8.9981,205
5,18,1,0,1,2,9.84,12.88,60,7.0015,155
5,19,1,0,1,2,9.84,12.12,65,8.9981,103
5,20,1,0,1,2,9.84,12.12,65,11.0014,71
5,21,1,0,1,2,9.84,12.12,70,11.0014,43
5,22,1,0,1,2,9.84,12.12,65,11.0014,46
5,23,1,0,1,2,9.84,12.12,70,8.9981,31
6,0,1,0,0,2,9.84,12.12,70,11.0014,39
6,1,1,0,0,2,9.84,12.12,65,11.0014,18
6,2,1,0,0,2,9.84,12.12,75,11.0014,17
6,3,1,0,0,2,9.84,12.12,75,11.0014,11
6,4,1,0,0,3,9.02,11.365,93,8.9981,8
6,5,1,0,0,3,8.2,11.365,100,6.0032,9
6,6,1,0,0,3,8.2,12.88,100,0,4
6,7,1,0,0,3,9.02,12.88,93,6.0032,4
6,8,1,0,0,3,8.2,11.365,100,6.0032,10
6,9,1,0,0,3,8.2,11.365,100,6.0032,20
6,10,1,0,0,3,8.2,10.605,100,8.9981,34
6,11,1,0,0,3,9.02,11.365,100,8.9981,47
6,12,1,0,0,3,9.02,11.365,100,11.0014,52
6,13,1,0,0,3,9.02,11.365,100,11.0014,72
6,14,1,0,0,3,9.02,13.635,100,0,55
6,15,1,0,0,3,9.02,13.635,100,0,60
6,16,1,0,0,3,9.02,11.365,100,8.9981,71
6,17,1,0,0,2,9.84,10.605,100,19.0012,78
6,18,1,0,0,2,11.48,12.12,93,30.0026,83
6,19,1,0,0,2,11.48,12.12,93,30.0026,84
6,20,1,0,0,1,12.3,14.395,87,16.9979,69
6,21,1,0,0,1,10.66,12.88,100,12.998,56
6,22,1,0,0,1,10.66,13.635,93,8.9981,45
6,23,1,0,0,1,10.66,12.88,93,15.0013,59
7,0,1,0,0,1,10.66,12.88,70,12.998,39
7,1,1,0,0,1,10.66,11.365,65,27.9993,44
7,2,1,0,0,1,10.66,11.365,60,22.0028,20
7,3,1,0,0,1,10.66,14.395,60,6.0032,13
7,4,1,0,0,1,10.66,11.365,60,23.9994,2
7,5,1,0,0,1,10.66,12.88,60,15.0013,1
7,6,1,0,0,1,10.66,12.88,60,15.0013,1
7,7,1,0,0,1,9.84,12.12,65,11.0014,8
7,8,1,0,0,1,9.84,12.88,65,7.0015,23
7,9,1,0,0,1,11.48,14.395,56,7.0015,45
7,10,1,0,0,1,12.3,14.395,52,16.9979,89
7,11,1,0,0,1,13.12,15.15,49,16.9979,117
7,12,1,0,0,1,13.94,16.665,46,0,174
7,13,1,0,0,1,13.94,18.18,46,0,182
7,14,1,0,0,1,13.94,17.425,46,6.0032,161
7,15,1,0,0,1,13.94,17.425,46,6.0032,182
7,16,1,0,0,1,13.94,17.425,49,7.0015,157
7,17,1,0,0,1,13.94,18.18,46,0,121
7,18,1,0,0,1,12.3,15.15,56,11.0014,78
7,19,1,0,0,1,11.48,14.395,61,8.9981,21
7,20,1,0,0,1,11.48,14.395,61,7.0015,26
7,21,1,0,0,1,10.66,15.15,60,0,27
7,22,1,0,0,1,10.66,15.15,60,0,62
7,23,1,0,0,1,9.84,14.395,65,0,30
1,0,1,0,1,1,9.84,14.395,65,0,15
1,1,1,0,1,1,9.02,13.635,75,0,5
1,2,1,0,1,1,8.2,12.88,80,0,3
1,3,1,0,1,1,8.2,12.88,86,0,1
1,4,1,0,1,1,8.2,12.88,86,0,2
1,5,1,0,1,1,8.2,12.88,86,0,10
1,6,1,0,1,1,7.38,12.12,93,0,30
1,7,1,0,1,1,7.38,12.12,86,0,95
1,8,1,0,1,2,6.56,11.365,100,0,230
1,9,1,0,1,1,9.02,13.635,80,0,118
1,10,1,0,1,1,9.84,12.88,75,7.0015,55
1,11,1,0,1,1,12.3,15.91,65,6.0032,47
1,12,1,0,1,2,13.12,17.425,62,0,66
1,13,1,0,1,2,14.76,18.18,57,6.0032,64
1,14,1,0,1,2,14.76,18.18,57,6.0032,60
1,15,1,0,1,2,15.58,19.695,54,6.0032,50
1,16,1,0,1,2,14.76,17.425,57,8.9981,114
1,17,1,0,1,2,13.12,15.91,70,11.0014,216
1,18,1,0,1,2,13.94,16.665,66,8.9981,175
1,19,1,0,1,2,13.12,17.425,70,0,128
1,20,1,0,1,2,13.12,16.665,70,7.0015,88
1,21,1,0,1,1,13.12,17.425,70,0,78
1,22,1,0,1,1,11.48,15.15,81,6.0032,37
1,23,1,0,1,2,12.3,16.665,81,0,25
2,0,1,0,1,2,11.48,15.91,87,0,10
2,1,1,0,1,2,11.48,15.91,87,0,4
2,2,1,0,1,2,10.66,13.635,93,7.0015,2
2,3,1,0,1,3,11.48,13.635,93,11.0014,1
2,4,1,0,1,1,10.66,12.88,93,11.0014,3
2,5,1,0,1,1,10.66,11.365,81,22.0028,2
2,6,1,0,1,1,10.66,11.365,70,22.0028,39
2,7,1,0,1,1,9.84,9.85,65,27.9993,100
2,8,1,0,1,1,9.84,9.85,56,32.9975,243
2,9,1,0,1,1,9.84,9.85,52,32.9975,135
2,10,1,0,1,1,9.02,9.09,47,36.9974,48
2,11,1,0,1,1,9.02,9.09,47,31.0009,50
2,12,1,0,1,1,9.84,9.85,38,32.9975,65
2,13,1,0,1,2,9.84,9.85,32,30.0026,50
2,14,1,0,1,1,9.02,9.85,37,27.9993,64
2,15,1,0,1,1,9.02,9.85,35,26.0027,51
2,16,1,0,1,1,9.02,9.09,35,35.0008,83
2,17,1,0,1,1,9.02,9.09,32,39.0007,176
2,18,1,0,1,1,8.2,9.09,32,26.0027,152
2,19,1,0,1,1,6.56,6.06,40,31.0009,101
2,20,1,0,1,1,6.56,6.82,40,22.0028,56
2,21,1,0,1,1,5.74,5.305,33,31.0009,54
2,22,1,0,1,1,4.92,5.305,33,23.9994,29
2,23,1,0,1,1,4.92,5.305,33,22.0028,12
3,0,1,0,1,1,4.1,3.79,36,23.9994,17
3,1,1,0,1,1,4.1,5.305,36,15.0013,7
3,2,1,0,1,1,3.28,3.79,38,19.0012,3
3,3,1,0,1,1,2.46,3.79,45,8.9981,2
3,5,1,0,1,1,2.46,5.305,45,7.0015,7
3,6,1,0,1,1,2.46,7.575,45,0,43
3,7,1,0,1,1,2.46,5.305,49,7.0015,99
3,8,1,0,1,1,4.1,6.82,42,0,199
3,9,1,0,1,1,4.92,6.82,39,11.0014,123
3,10,1,0,1,1,5.74,9.09,36,0,59
3,11,1,0,1,2,5.74,7.575,43,11.0014,41
3,12,1,0,1,2,7.38,9.09,40,15.0013,61
3,13,1,0,1,1,7.38,8.335,40,16.9979,69
3,14,1,0,1,1,8.2,9.09,34,19.9995,58
3,15,1,0,1,2,8.2,9.09,34,19.0012,64
3,16,1,0,1,2,8.2,9.85,37,16.9979,79
3,17,1,0,1,2,8.2,9.85,34,16.9979,166
3,18,1,0,1,2,7.38,8.335,47,19.9995,170
3,19,1,0,1,3,5.74,6.06,86,16.9979,88
3,20,1,0,1,3,5.74,7.575,86,11.0014,84
3,21,1,0,1,2,5.74,7.575,86,11.0014,83
3,22,1,0,1,3,6.56,8.335,80,11.0014,46
3,23,1,0,1,3,6.56,7.575,80,12.998,37
4,0,1,0,1,3,5.74,6.82,86,12.998,16
4,1,1,0,1,3,5.74,7.575,80,8.9981,7
4,2,1,0,1,3,5.74,7.575,80,8.9981,3
4,4,1,0,1,2,5.74,6.82,59,15.0013,1
4,5,1,0,1,2,4.92,6.06,50,15.0013,6
4,6,1,0,1,2,4.92,6.06,54,19.0012,26
4,7,1,0,1,1,4.1,3.79,50,27.9993,99
4,8,1,0,1,1,4.1,3.79,49,22.0028,178
4,9,1,0,1,1,4.92,5.305,42,23.9994,122
4,10,1,0,1,1,4.92,5.305,42,19.9995,35
4,11,1,0,1,1,5.74,6.06,39,23.9994,45
4,12,1,0,1,1,6.56,6.82,34,26.0027,69
4,13,1,0,1,1,7.38,8.335,29,19.9995,62
4,14,1,0,1,1,8.2,9.09,27,19.0012,48
4,15,1,0,1,1,8.2,9.85,25,16.9979,50
4,16,1,0,1,1,8.2,9.09,27,19.9995,80
4,17,1,0,1,1,7.38,9.09,26,12.998,165
4,18,1,0,1,1,6.56,9.09,28,8.9981,160
4,19,1,0,1,1,5.74,8.335,28,7.0015,112
4,20,1,0,1,1,5.74,9.09,31,6.0032,97
4,21,1,0,1,1,5.74,10.605,39,0,72
4,22,1,0,1,1,4.92,9.85,39,0,51
4,23,1,0,1,1,4.92,7.575,42,7.0015,34
5,0,1,0,1,1,4.1,6.82,49,7.0015,14
5,1,1,0,1,1,4.1,6.82,54,6.0032,7
5,2,1,0,1,1,4.1,6.82,54,6.0032,3
5,5,1,0,1,1,3.28,6.06,63,6.0032,4
5,6,1,0,1,1,4.1,9.09,68,0,24
5,7,1,0,1,1,3.28,8.335,73,0,74
5,8,1,0,1,1,4.1,6.06,74,11.0014,216
5,9,1,0,1,1,4.92,6.06,74,15.0013,140
5,10,1,0,1,1,5.74,6.82,69,12.998,44
5,11,1,0,1,1,9.02,11.365,47,8.9981,64
5,12,1,0,1,1,9.02,11.365,47,8.9981,71
5,13,1,0,1,1,9.84,11.365,35,12.998,110
5,14,1,0,1,1,12.3,14.395,26,16.9979,84
5,15,1,0,1,1,13.12,15.91,21,11.0014,74
5,16,1,0,1,1,12.3,14.395,28,12.998,125
5,17,1,0,1,1,12.3,16.665,24,0,211
5,18,1,0,1,1,11.48,15.91,28,0,174
5,19,1,0,1,1,10.66,15.15,33,0,101
5,20,1,0,1,1,9.02,11.365,55,8.9981,63
5,21,1,0,1,1,8.2,10.605,59,8.9981,47
5,22,1,0,1,1,8.2,11.365,64,6.0032,43
5,23,1,0,1,1,7.38,12.12,69,0,53
6,0,1,0,0,1,6.56,9.85,69,6.0032,30
6,1,1,0,0,1,5.74,10.605,86,0,24
6,2,1,0,0,1,5.74,10.605,80,0,15
6,3,1,0,0,1,4.92,9.85,80,0,10
6,4,1,0,0,1,4.92,8.335,74,6.0032,4
6,5,1,0,0,1,4.92,8.335,74,6.0032,1
6,6,1,0,0,1,4.92,6.82,93,12.998,2
6,7,1,0,0,1,4.92,7.575,80,7.0015,11
6,8,1,0,0,1,5.74,7.575,86,8.9981,30
6,9,1,0,0,1,6.56,9.09,64,8.9981,43
6,10,1,0,0,1,9.02,10.605,41,16.9979,84
6,11,1,0,0,1,12.3,13.635,28,22.0028,114
6,12,1,0,0,1,12.3,13.635,39,31.0009,120
6,13,1,0,0,1,12.3,13.635,39,27.9993,135
6,14,1,0,0,1,13.94,15.91,31,19.0012,120
6,15,1,0,0,1,13.94,15.15,29,27.9993,174
6,16,1,0,0,1,13.94,15.15,29,27.9993,145
6,17,1,0,0,1,13.12,14.395,31,35.0008,137
6,18,1,0,0,1,11.48,12.88,38,22.0028,64
6,19,1,0,0,1,11.48,13.635,38,11.0014,41
6,20,1,0,0,1,10.66,12.88,41,15.0013,40
6,21,1,0,0,1,10.66,15.15,41,0,51
6,22,1,0,0,1,9.84,12.88,44,6.0032,45
6,23,1,0,0,1,9.02,11.365,51,8.9981,32
7,0,1,0,0,1,8.2,11.365,64,7.0015,39
7,1,1,0,0,1,8.2,11.365,59,6.0032,24
7,2,1,0,0,2,8.2,11.365,75,6.0032,20
7,3,1,0,0,2,8.2,11.365,69,7.0015,12
7,4,1,0,0,2,8.2,10.605,69,11.0014,2
7,6,1,0,0,2,8.2,10.605,69,8.9981,5
7,7,1,0,0,2,9.02,13.635,55,0,3
7,8,1,0,0,2,9.02,11.365,64,12.998,12
7,9,1,0,0,2,9.84,11.365,60,15.0013,47
7,10,1,0,0,1,12.3,13.635,45,22.0028,105
7,11,1,0,0,1,13.12,14.395,39,30.0026,112
7,12,1,0,0,1,14.76,15.91,32,31.0009,152
7,13,1,0,0,1,15.58,19.695,29,23.9994,154
7,14,1,0,0,2,16.4,20.455,30,27.9993,161
7,15,1,0,0,2,16.4,20.455,30,19.9995,162
7,16,1,0,0,2,17.22,21.21,28,22.0028,134
7,17,1,0,0,1,17.22,21.21,28,22.0028,125
7,18,1,0,0,1,16.4,20.455,32,19.9995,95
7,19,1,0,0,1,16.4,20.455,35,19.0012,61
7,20,1,0,0,1,16.4,20.455,35,22.0028,47
7,21,1,0,0,1,16.4,20.455,35,23.9994,51
7,22,1,0,0,1,16.4,20.455,35,19.9995,36
7,23,1,0,0,1,16.4,20.455,35,23.9994,30
1,0,1,0,1,1,15.58,19.695,37,23.9994,11
1,1,1,0,1,1,15.58,19.695,37,23.9994,7
1,2,1,0,1,1,14.76,16.665,40,19.9995,2
1,3,1,0,1,1,13.94,15.91,46,15.0013,2
1,4,1,0,1,1,13.12,15.15,53,19.0012,2
1,5,1,0,1,1,13.12,15.15,53,19.0012,3
1,6,1,0,1,1,13.94,15.15,46,19.9995,26
1,7,1,0,1,1,13.94,15.15,46,19.9995,98
1,8,1,0,1,1,15.58,19.695,40,31.0009,256
1,9,1,0,1,1,16.4,20.455,37,26.0027,130
1,10,1,0,1,1,18.04,21.97,33,15.0013,55
1,11,1,0,1,1,21.32,25,23,16.9979,53
1,12,1,0,1,1,22.96,26.515,22,30.0026,126
1,13,1,0,1,1,23.78,27.275,19,26.0027,120
1,14,1,0,1,1,24.6,29.545,15,32.9975,90
1,15,1,0,1,1,22.96,26.515,21,43.9989,90
1,16,1,0,1,1,21.32,25,27,31.0009,118
1,17,1,0,1,1,18.86,22.725,33,40.9973,243
1,18,1,0,1,1,16.4,20.455,40,40.9973,205
1,19,1,0,1,1,15.58,19.695,43,32.9975,98
1,20,1,0,1,1,14.76,15.91,46,31.0009,70
1,21,1,0,1,1,14.76,15.91,50,35.0008,43
1,22,1,0,1,1,13.94,14.395,46,43.9989,45
1,23,1,0,1,1,13.12,14.395,49,32.9975,20
2,0,1,0,1,1,12.3,13.635,49,27.9993,19
2,1,1,0,1,1,12.3,12.12,42,51.9987,5
2,2,1,0,1,1,11.48,11.365,41,46.0022,3
2,4,1,0,1,1,9.02,9.09,37,35.0008,1
2,5,1,0,1,1,9.02,9.09,32,31.0009,4
2,6,1,0,1,1,8.2,9.09,32,22.0028,30
2,7,1,0,1,1,8.2,9.09,32,23.9994,105
2,8,1,0,1,1,8.2,9.09,32,23.9994,223
2,9,1,0,1,1,9.02,9.85,29,30.0026,110
2,10,1,0,1,1,9.84,10.605,27,19.0012,52
2,11,1,0,1,1,10.66,12.12,25,16.9979,57
2,12,1,0,1,1,11.48,13.635,24,16.9979,71
2,13,1,0,1,1,13.12,15.15,21,15.0013,82
2,14,1,0,1,1,13.94,15.91,19,15.0013,79
2,15,1,0,1,1,13.94,16.665,19,11.0014,85
2,16,1,0,1,1,13.94,15.91,19,16.9979,98
2,17,1,0,1,1,13.12,15.15,22,15.0013,206
2,18,1,0,1,1,12.3,15.15,22,8.9981,212
2,19,1,0,1,1,11.48,14.395,26,8.9981,145
2,20,1,0,1,1,10.66,13.635,33,7.0015,101
2,21,1,0,1,1,9.84,14.395,52,0,66
2,22,1,0,1,1,9.84,14.395,44,0,41
2,23,1,0,1,2,9.02,12.88,44,6.0032,20
3,0,1,0,1,1,9.02,12.88,41,6.0032,15
3,1,1,0,1,1,8.2,11.365,44,6.0032,9
3,3,1,0,1,2,8.2,9.85,47,12.998,1
3,4,1,0,1,1,8.2,9.85,51,12.998,1
3,5,1,0,1,1,8.2,9.85,47,12.998,5
3,6,1,0,1,1,8.2,9.85,55,15.0013,33
3,7,1,0,1,2,8.2,9.85,55,15.0013,108
3,8,1,0,1,2,9.02,11.365,55,11.0014,230
3,9,1,0,1,1,9.84,10.605,52,19.0012,124
3,10,1,0,1,1,10.66,11.365,41,26.0027,69
3,11,1,0,1,1,13.94,15.15,34,19.9995,66
3,12,1,0,1,1,15.58,19.695,32,22.0028,86
3,13,1,0,1,1,17.22,21.21,30,23.9994,93
3,14,1,0,1,1,18.86,22.725,28,27.9993,82
3,15,1,0,1,1,18.86,22.725,28,27.9993,117
3,16,1,0,1,1,18.86,22.725,31,26.0027,122
3,17,1,0,1,1,18.86,22.725,28,19.0012,255
3,18,1,0,1,1,16.4,20.455,40,15.0013,222
3,19,1,0,1,1,13.94,15.91,53,15.0013,161
3,20,1,0,1,1,15.58,19.695,43,12.998,118
3,21,1,0,1,1,14.76,17.425,46,12.998,92
3,22,1,0,1,1,13.94,16.665,53,12.998,73
3,23,1,0,1,1,15.58,19.695,40,15.0013,33
4,0,1,0,1,1,13.94,16.665,53,12.998,17
4,1,1,0,1,1,13.94,15.91,53,15.0013,6
4,2,1,0,1,2,13.94,15.91,53,15.0013,6
4,3,1,0,1,1,13.94,16.665,53,12.998,4
4,4,1,0,1,1,13.12,15.91,57,12.998,4
4,5,1,0,1,1,13.12,16.665,66,6.0032,12
4,6,1,0,1,1,12.3,15.15,70,8.9981,47
4,7,1,0,1,1,13.12,16.665,57,7.0015,126
4,8,1,0,1,1,13.12,16.665,57,6.0032,285
4,9,1,0,1,1,14.76,17.425,57,12.998,179
4,10,1,0,1,1,15.58,19.695,54,12.998,88
4,11,1,0,1,2,18.04,21.97,44,16.9979,90
4,12,1,0,1,1,19.68,23.485,41,15.0013,101
4,13,1,0,1,1,22.14,25.76,34,15.0013,123
4,14,1,0,1,1,24.6,31.06,31,15.0013,81
4,15,1,0,1,1,24.6,30.305,28,16.9979,106
4,16,1,0,1,2,22.96,26.515,35,19.9995,146
4,17,1,0,1,2,23.78,27.275,32,19.9995,274
4,18,1,0,1,2,22.14,25.76,42,19.0012,222
4,19,1,0,1,1,19.68,23.485,55,22.0028,175
4,20,1,0,1,1,19.68,23.485,59,22.0028,139
4,21,1,0,1,1,21.32,25,55,26.0027,124
4,22,1,0,1,1,20.5,24.24,59,19.0012,76
4,23,1,0,1,1,18.86,22.725,67,19.9995,44
5,0,1,0,1,1,18.04,21.97,72,19.0012,32
5,1,1,0,1,1,18.04,21.97,72,15.0013,8
5,2,1,0,1,1,18.04,21.97,72,19.0012,7
5,3,1,0,1,1,18.86,22.725,67,16.9979,8
5,4,1,0,1,1,18.86,22.725,67,16.9979,1
5,5,1,0,1,2,18.86,22.725,67,7.0015,7
5,6,1,0,1,2,18.04,21.97,72,11.0014,50
5,7,1,0,1,2,17.22,21.21,77,15.0013,116
5,8,1,0,1,2,17.22,21.21,77,12.998,272
5,9,1,0,1,2,17.22,21.21,77,12.998,169
5,10,1,0,1,2,18.04,21.97,72,15.0013,95
5,11,1,0,1,1,18.04,21.97,72,11.0014,113
5,12,1,0,1,1,20.5,24.24,59,12.998,185
5,13,1,0,1,1,24.6,31.06,43,12.998,176
5,14,1,0,1,1,27.06,31.06,36,19.9995,191
5,15,1,0,1,1,27.06,31.06,36,22.0028,172
5,16,1,0,1,1,27.06,31.06,36,19.0012,232
5,17,1,0,1,1,27.06,31.06,34,23.9994,327
5,18,1,0,1,1,26.24,31.06,33,22.0028,224
5,19,1,0,1,1,25.42,31.06,29,39.0007,162
5,20,1,0,1,1,24.6,31.06,31,12.998,124
5,21,1,0,1,1,23.78,27.275,21,32.9975,72
5,22,1,0,1,1,22.14,25.76,10,16.9979,107
5,23,1,0,1,1,21.32,25,8,19.0012,77
6,0,1,0,0,1,19.68,23.485,12,32.9975,29
6,1,1,0,0,1,18.86,22.725,14,27.9993,31
6,2,1,0,0,1,18.04,21.97,13,26.0027,17
6,3,1,0,0,1,17.22,21.21,14,19.9995,7
6,4,1,0,0,1,16.4,20.455,15,22.0028,3
6,5,1,0,0,1,16.4,20.455,15,22.0028,3
6,6,1,0,0,1,16.4,20.455,17,27.9993,6
6,7,1,0,0,1,15.58,19.695,17,35.0008,22
6,8,1,0,0,1,15.58,19.695,17,39.0007,45
6,9,1,0,0,1,16.4,20.455,16,43.9989,55
6,10,1,0,0,1,17.22,21.21,16,39.0007,106
6,11,1,0,0,1,18.04,21.97,16,39.0007,123
6,12,1,0,0,1,18.04,21.97,18,32.9975,119
6,13,1,0,0,1,18.04,21.97,16,40.9973,155
6,14,1,0,0,1,18.86,22.725,15,43.9989,196
6,15,1,0,0,1,18.04,21.97,16,50.0021,171
6,16,1,0,0,1,18.04,21.97,16,43.0006,120
6,17,1,0,0,1,17.22,21.21,19,40.9973,127
6,18,1,0,0,1,14.76,15.91,25,30.0026,88
6,19,1,0,0,1,13.94,15.15,29,23.9994,59
6,20,1,0,0,1,13.12,14.395,28,35.0008,47
6,21,1,0,0,1,13.12,13.635,26,36.9974,33
6,22,1,0,0,1,12.3,12.88,28,32.9975,44
6,23,1,0,0,1,11.48,12.12,33,30.0026,29
2,0,1,0,1,1,12.3,13.635,70,31.0009,7
2,1,1,0,1,1,10.66,11.365,70,23.9994,3
2,2,1,0,1,1,9.84,10.605,65,26.0027,4
2,3,1,0,1,1,9.02,10.605,69,19.0012,2
2,4,1,0,1,1,9.02,10.605,69,16.9979,1
2,5,1,0,1,1,8.2,9.09,64,19.0012,2
2,6,1,0,1,1,8.2,9.09,59,19.9995,46
2,7,1,0,1,1,8.2,9.09,59,22.0028,107
2,8,1,0,1,1,8.2,9.09,59,26.0027,214
2,9,1,0,1,1,9.02,9.85,55,27.9993,124
2,10,1,0,1,1,9.84,10.605,52,19.0012,68
2,11,1,0,1,1,11.48,13.635,45,16.9979,56
2,12,1,0,1,1,12.3,15.15,39,8.9981,86
2,13,1,0,1,1,13.12,17.425,39,0,78
2,14,1,0,1,1,13.12,16.665,36,8.9981,79
2,15,1,0,1,1,13.94,18.18,34,0,64
2,16,1,0,1,1,13.94,17.425,34,6.0032,102
2,17,1,0,1,1,13.94,17.425,34,6.0032,242
2,18,1,0,1,1,13.12,15.91,39,12.998,224
2,19,1,0,1,1,12.3,15.15,49,8.9981,119
2,20,1,0,1,1,12.3,15.91,61,6.0032,88
2,21,1,0,1,1,10.66,15.15,56,0,63
2,22,1,0,1,1,9.84,13.635,62,7.0015,47
2,23,1,0,1,1,9.84,11.365,65,15.0013,25
3,0,1,0,1,1,9.02,11.365,69,11.0014,8
3,1,1,0,1,1,9.02,11.365,69,12.998,4
3,2,1,0,1,1,9.02,11.365,69,12.998,2
3,3,1,0,1,1,9.02,10.605,69,19.0012,4
3,4,1,0,1,1,8.2,10.605,75,8.9981,1
3,5,1,0,1,1,9.02,10.605,69,15.0013,5
3,6,1,0,1,1,9.02,10.605,55,16.9979,40
3,7,1,0,1,1,9.02,10.605,64,16.9979,110
3,8,1,0,1,1,9.84,10.605,65,19.0012,256
3,9,1,0,1,1,11.48,12.88,56,19.9995,148
3,10,1,0,1,1,13.12,15.15,49,19.0012,76
3,11,1,0,1,1,13.94,15.15,53,22.0028,73
3,12,1,0,1,1,16.4,20.455,43,12.998,82
3,13,1,0,1,1,20.5,24.24,25,0,125
3,14,1,0,1,1,21.32,25,23,19.9995,96
3,15,1,0,1,1,22.14,25.76,19,27.9993,110
3,16,1,0,1,1,22.14,25.76,19,22.0028,139
3,17,1,0,1,1,20.5,24.24,23,19.0012,268
3,18,1,0,1,1,18.86,22.725,23,32.9975,201
3,19,1,0,1,1,16.4,20.455,28,35.0008,150
3,20,1,0,1,1,14.76,16.665,29,27.9993,95
3,21,1,0,1,1,13.94,14.395,29,31.0009,71
3,22,1,0,1,1,12.3,12.88,26,36.9974,48
3,23,1,0,1,1,10.66,10.605,30,35.0008,22
4,0,1,0,1,1,9.84,9.85,30,31.0009,13
4,1,1,0,1,1,9.84,9.85,30,31.0009,1
4,2,1,0,1,1,8.2,8.335,27,31.0009,3
4,3,1,0,1,1,8.2,8.335,27,31.0009,1
4,4,1,0,1,1,6.56,6.06,31,32.9975,1
4,5,1,0,1,1,5.74,6.06,33,19.9995,8
4,6,1,0,1,1,5.74,6.06,33,19.9995,35
4,7,1,0,1,1,4.92,4.545,42,27.9993,111
4,8,1,0,1,1,5.74,6.06,39,19.9995,220
4,9,1,0,1,1,6.56,6.82,37,19.0012,145
4,10,1,0,1,1,7.38,9.09,29,12.998,56
4,11,1,0,1,1,8.2,11.365,29,6.0032,50
4,12,1,0,1,1,9.02,11.365,25,8.9981,72
4,13,1,0,1,1,9.02,12.88,25,6.0032,80
4,14,1,0,1,1,9.84,12.88,21,7.0015,78
4,15,1,0,1,1,9.84,14.395,23,0,68
4,16,1,0,1,1,10.66,15.15,23,0,71
4,17,1,0,1,1,10.66,15.15,22,0,202
4,18,1,0,1,1,9.84,10.605,35,22.0028,167
4,19,1,0,1,1,8.2,9.85,40,16.9979,106
4,20,1,0,1,1,8.2,11.365,40,6.0032,70
4,21,1,0,1,1,7.38,10.605,40,7.0015,51
4,22,1,0,1,1,8.2,12.88,40,0,53
4,23,1,0,1,2,7.38,10.605,43,6.0032,23
5,0,1,0,1,2,8.2,9.85,55,12.998,12
5,1,1,0,1,2,7.38,9.09,64,12.998,4
5,2,1,0,1,2,7.38,9.09,64,12.998,2
5,3,1,0,1,2,7.38,8.335,74,16.9979,1
5,4,1,0,1,2,7.38,9.09,74,12.998,1
5,5,1,0,1,2,6.56,9.09,74,8.9981,7
5,6,1,0,1,2,6.56,9.85,74,6.0032,29
5,7,1,0,1,1,6.56,9.09,80,8.9981,83
5,8,1,0,1,1,7.38,9.85,74,8.9981,228
5,9,1,0,1,1,9.02,11.365,60,8.9981,150
5,10,1,0,1,1,9.84,11.365,60,16.9979,66
5,11,1,0,1,1,11.48,13.635,52,15.0013,89
5,12,1,0,1,1,13.12,15.15,43,11.0014,97
5,13,1,0,1,1,13.94,15.91,42,15.0013,87
5,14,1,0,1,1,14.76,16.665,40,19.0012,95
5,15,1,0,1,1,14.76,16.665,40,19.9995,106
5,16,1,0,1,1,14.76,17.425,46,12.998,118
5,17,1,0,1,2,14.76,16.665,50,16.9979,228
5,18,1,0,1,2,13.94,15.15,53,19.9995,187
5,19,1,0,1,1,13.12,15.15,61,16.9979,107
5,20,1,0,1,2,12.3,14.395,70,12.998,87
5,21,1,0,1,2,12.3,14.395,70,15.0013,70
5,22,1,0,1,1,12.3,14.395,70,12.998,44
5,23,1,0,1,2,12.3,15.15,75,11.0014,46
6,0,1,0,0,2,11.48,14.395,81,7.0015,19
6,1,1,0,0,2,12.3,15.91,81,7.0015,25
